r,g,h,value
IN,wpd,hh1,0.0354462391504347
IN,wpd,hh2,0.03715432223414912
IN,wpd,hh3,0.03784799814436403
IN,wpd,hh4,0.03934378627136028
IN,wpd,hh5,0.040100127265895326
IN,wrh,hh1,0.0008759638518206706
IN,wrh,hh2,0.0008769505772886456
IN,wrh,hh3,0.0008773199814679864
IN,wrh,hh4,0.0008780447012112808
IN,wrh,hh5,0.0008783345667539907
IN,ott,hh1,0.04346979045144556
IN,ott,hh2,0.04607001673457484
IN,ott,hh3,0.04714741788576811
IN,ott,hh4,0.04952997835793855
IN,ott,hh5,0.050862349439440006
IN,che,hh1,0.38830510254839207
IN,che,hh2,0.886570956134419
IN,che,hh3,1.400994636238983
IN,che,hh4,3.7556534469930583
IN,che,hh5,5.655506407520961
IN,air,hh1,0.1972598924071945
IN,air,hh2,0.26788157438023047
IN,air,hh3,0.3132610364543279
IN,air,hh4,0.5042066811131696
IN,air,hh5,0.6330159729108364
IN,mmf,hh1,0.2870892505723239
IN,mmf,hh2,0.4976370968418019
IN,mmf,hh3,0.7044491257924375
IN,mmf,hh4,1.8912530204875762
IN,mmf,hh5,3.207215816804231
IN,otr,hh1,0.06475964450409664
IN,otr,hh2,0.07076354788127
IN,otr,hh3,0.07337924162549418
IN,otr,hh4,0.07951493779314853
IN,otr,hh5,0.08216444103089741
IN,min,hh1,0.0011717155151234674
IN,min,hh2,0.0011734819417721328
IN,min,hh3,0.0011741436712533323
IN,min,hh4,0.001175442765886491
IN,min,hh5,0.0011759612762088493
IA,ppd,hh1,0.06970796453751651
IA,ppd,hh2,0.09062543690761264
IA,ppd,hh3,0.09353610188613203
IA,ppd,hh4,0.1122201136123038
IA,ppd,hh5,0.11806107319602707
IA,res,hh1,0.19872867240296474
IA,res,hh2,0.617396155324259
IA,res,hh3,0.7406122063978318
IA,res,hh4,2.437444777871136
IA,res,hh5,2.6995453597881935
IA,amb,hh1,0.21772473838783157
IA,amb,hh2,0.8448909960441702
IA,amb,hh3,1.1184743630193656
IA,amb,hh4,3.9119606581159956
IA,amb,hh5,5.135877848837649
IA,fbp,hh1,0.25024985892928464
IA,fbp,hh2,1.20212074840717
IA,fbp,hh3,1.471114234329115
IA,fbp,hh4,4.588660283256817
IA,fbp,hh5,5.002100821533107
IA,rec,hh1,0.12224842027336201
IA,rec,hh2,0.2043422787249295
IA,rec,hh3,0.22084170145182552
IA,rec,hh4,0.3778517168575661
IA,rec,hh5,0.4781964167356056
IA,agr,hh1,0.13798195241137542
IA,agr,hh2,0.2546432838486855
IA,agr,hh3,0.27946998676845924
IA,agr,hh4,0.5703824848039993
IA,agr,hh5,0.6873277579935292
IA,eec,hh1,0.09987034828166164
IA,eec,hh2,0.1488183018493704
IA,eec,hh3,0.15712788690854892
IA,eec,hh4,0.22158865117708157
IA,eec,hh5,0.2527599072293295
IA,pub,hh1,0.13100441953966965
IA,pub,hh2,0.23131745184797878
IA,pub,hh3,0.25182615471330433
IA,pub,hh4,0.4725374939558353
IA,pub,hh5,0.5690656733447839
IA,hou,hh1,0.4216677028030987
IA,hou,hh2,2.616533979821883
IA,hou,hh3,2.6960130253546266
IA,hou,hh4,7.079364507735307
IA,hou,hh5,5.9478077847904105
IA,ins,hh1,0.16107987459535963
IA,ins,hh2,0.352090180316524
IA,ins,hh3,0.40092687221318624
IA,ins,hh4,1.0992462841931174
IA,ins,hh5,1.3286013098510523
IA,tex,hh1,0.09129710989476209
IA,tex,hh2,0.13058361189584114
IA,tex,hh3,0.13689666463409206
IA,tex,hh4,0.18275426649654467
IA,tex,hh5,0.20374599101256483
IA,leg,hh1,0.09957687351667223
IA,leg,hh2,0.14803708059043502
IA,leg,hh3,0.15631195426167785
IA,leg,hh4,0.21999691061941176
IA,leg,hh5,0.25466441314617716
IA,fen,hh1,0.010619441478443596
IA,fen,hh2,0.011006029455896802
IA,fen,hh3,0.011045598904944115
IA,fen,hh4,0.011249426430164272
IA,fen,hh5,0.011287907494162164
IA,uti,hh1,0.1539205258360916
IA,uti,hh2,0.3193804119963439
IA,uti,hh3,0.3425525939714696
IA,uti,hh4,0.7822996206342613
IA,uti,hh5,0.7370444410718333
IA,nmp,hh1,0.03337951586953642
IA,nmp,hh2,0.03752721207334311
IA,nmp,hh3,0.038002593995957686
IA,nmp,hh4,0.04061306437909093
IA,nmp,hh5,0.04124674672588848
IA,brd,hh1,0.1540277150509901
IA,brd,hh2,0.3187469454047896
IA,brd,hh3,0.35657688508004315
IA,brd,hh4,0.8858738734146178
IA,brd,hh5,1.0311409531055968
IA,bnk,hh1,0.1553732870812596
IA,bnk,hh2,0.32564924069118995
IA,bnk,hh3,0.34843266968396613
IA,bnk,hh4,0.8030080123771325
IA,bnk,hh5,0.7468346820129118
IA,ore,hh1,0.009422529931081853
IA,ore,hh2,0.009725430786038387
IA,ore,hh3,0.009756364355628173
IA,ore,hh4,0.009914802887186443
IA,ore,hh5,0.009946001975273316
IA,edu,hh1,0.15027435502928732
IA,edu,hh2,0.29937462697702444
IA,edu,hh3,0.3416528670115546
IA,edu,hh4,0.8893203021649133
IA,edu,hh5,1.4301065869562513
IA,ote,hh1,0.08560923400498266
IA,ote,hh2,0.11952283768905675
IA,ote,hh3,0.12463415070593305
IA,ote,hh4,0.16112767152294968
IA,ote,hh5,0.1722355458869931
IA,mch,hh1,0.05645420506283516
IA,mch,hh2,0.06943219015381619
IA,mch,hh3,0.0711133692736557
IA,mch,hh4,0.08120173060170927
IA,mch,hh5,0.08419250250332586
IA,dat,hh1,0.10131713390982595
IA,dat,hh2,0.15249874437479882
IA,dat,hh3,0.16094002200337137
IA,dat,hh4,0.22909076538775258
IA,dat,hh5,0.2513861871346755
IA,amd,hh1,0.10266228388405461
IA,amd,hh2,0.15609662873822538
IA,amd,hh3,0.16424908556942105
IA,amd,hh4,0.23532292298231833
IA,amd,hh5,0.24811641565843637
IA,hos,hh1,0.2177926786127725
IA,hos,hh2,0.8457339483120545
IA,hos,hh3,1.1196729968175905
IA,hos,hh4,3.915708628845773
IA,hos,hh5,5.140710601797492
IA,rnt,hh1,0.0881340952430602
IA,rnt,hh2,0.1246425431435676
IA,rnt,hh3,0.13008429760853932
IA,rnt,hh4,0.1704332770521259
IA,rnt,hh5,0.1804860657710361
IA,pla,hh1,0.08755277517353016
IA,pla,hh2,0.12331997271507446
IA,pla,hh3,0.12878756620033466
IA,pla,hh4,0.16826980531851563
IA,pla,hh5,0.1807829386969779
IA,fof,hh1,0.017680394988447427
IA,fof,hh2,0.018779932043849132
IA,fof,hh3,0.018895882735716123
IA,fof,hh4,0.019506105550669717
IA,fof,hh5,0.019623404363737874
IA,fin,hh1,0.12242653124639118
IA,fin,hh2,0.207509442752069
IA,fin,hh3,0.21926303638916597
IA,fin,hh4,0.3648855856113968
IA,fin,hh5,0.36752335439569384
IA,tsv,hh1,0.08767839221885486
IA,tsv,hh2,0.12338075771553747
IA,tsv,hh3,0.1289603955067673
IA,tsv,hh4,0.16863007719228887
IA,tsv,hh5,0.1849199095857486
IA,nrs,hh1,0.14414576575285248
IA,nrs,hh2,0.2759282022514399
IA,nrs,hh3,0.3076719570252817
IA,nrs,hh4,0.695154197540062
IA,nrs,hh5,0.9344865616412277
IA,sec,hh1,0.14923592881651823
IA,sec,hh2,0.299469132794358
IA,sec,hh3,0.31994838563607075
IA,sec,hh4,0.6944585972195972
IA,sec,hh5,0.6582242139007796
IA,art,hh1,0.06844600953548706
IA,art,hh2,0.08850705124134384
IA,art,hh3,0.0912778190088526
IA,art,hh4,0.1089477923278848
IA,art,hh5,0.11439957890240225
IA,mov,hh1,0.030036802881165035
IA,mov,hh2,0.033356553749719624
IA,mov,hh3,0.0337292852540494
IA,mov,hh4,0.03576005465425254
IA,mov,hh5,0.036204566651907834
IA,fpd,hh1,0.11709157292707985
IA,fpd,hh2,0.1899463756855421
IA,fpd,hh3,0.20423430293523434
IA,fpd,hh4,0.33206953469240424
IA,fpd,hh5,0.4276010196333517
IA,pri,hh1,0.010903962360976573
IA,pri,hh2,0.01131194207884377
IA,pri,hh3,0.011353766856348573
IA,pri,hh4,0.011569321969426597
IA,pri,hh5,0.01161021246397808
IA,grd,hh1,0.04737958962248137
IA,grd,hh2,0.05622363198196154
IA,grd,hh3,0.05729812449583924
IA,grd,hh4,0.06357934862124869
IA,grd,hh5,0.06498124333194599
IA,sle,hh1,0.08735405093643493
IA,sle,hh2,0.12317452177313495
IA,sle,hh3,0.12838306744491118
IA,sle,hh4,0.1674108997748357
IA,sle,hh5,0.17580007513922247
IA,osv,hh1,0.1758456481203629
IA,osv,hh2,0.43876034131531905
IA,osv,hh3,0.5229229484472665
IA,osv,hh4,1.6954986878869651
IA,osv,hh5,2.171572329475943
IA,trn,hh1,0.0013123076806348423
IA,trn,hh2,0.001318019376067227
IA,trn,hh3,0.001318581627376496
IA,trn,hh4,0.0013214058009109937
IA,trn,hh5,0.001321922106971503
IA,fmt,hh1,0.06192104505649327
IA,fmt,hh2,0.07789949057809183
IA,fmt,hh3,0.08002657446728559
IA,fmt,hh4,0.09315123395035263
IA,fmt,hh5,0.09700075687926882
IA,pet,hh1,0.15621842007681572
IA,pet,hh2,0.32980606825378045
IA,pet,hh3,0.364308936811133
IA,pet,hh4,0.8968711341431936
IA,pet,hh5,0.9431772296169406
IA,cep,hh1,0.1282596283887828
IA,cep,hh2,0.22225474865015069
IA,cep,hh3,0.2416949855677473
IA,cep,hh4,0.4411661823805974
IA,cep,hh5,0.5521301427348378
IA,wst,hh1,0.04256264075832774
IA,wst,hh2,0.04959263117409091
IA,wst,hh3,0.0503746605598224
IA,wst,hh4,0.05511113491644187
IA,wst,hh5,0.05584551687662128
IA,mot,hh1,0.18218781026849265
IA,mot,hh2,0.483806078955465
IA,mot,hh3,0.5847162669875976
IA,mot,hh4,1.9558993578172044
IA,mot,hh5,2.469246264295698
IA,adm,hh1,0.07138092454999541
IA,adm,hh2,0.09344122168223673
IA,adm,hh3,0.09655550738865905
IA,adm,hh4,0.11665296753607943
IA,adm,hh5,0.12351510947556037
IA,soc,hh1,0.14405090635071618
IA,soc,hh2,0.274298052556263
IA,soc,hh3,0.30810528495400563
IA,soc,hh4,0.7181753476307601
IA,soc,hh5,1.1205435127883165
IA,alt,hh1,0.16174190695310012
IA,alt,hh2,0.3548063848025109
IA,alt,hh3,0.4093730469779308
IA,alt,hh4,1.1704202268156503
IA,alt,hh5,1.5432952922334244
IA,pmt,hh1,0.001476624105781377
IA,pmt,hh2,0.0014838593564447475
IA,pmt,hh3,0.0014845723723816429
IA,pmt,hh4,0.0014881540936554913
IA,pmt,hh5,0.0014888137882027573
IA,trk,hh1,0.022629144988947993
IA,trk,hh2,0.02446099679056444
IA,trk,hh3,0.024660056282545084
IA,trk,hh4,0.025717112254252276
IA,trk,hh5,0.0259502987370686
IA,wtt,hh1,0.010272553865622787
IA,wtt,hh2,0.01063401395997857
IA,wtt,hh3,0.0106707592938356
IA,wtt,hh4,0.010860723259210163
IA,wtt,hh5,0.010895228173947162
IA,wpd,hh1,0.016144138907885016
IA,wpd,hh2,0.01705500973021945
IA,wpd,hh3,0.017150911739382126
IA,wpd,hh4,0.017651165242156732
IA,wpd,hh5,0.017753793494103005
IA,wrh,hh1,0.0004485994791651714
IA,wrh,hh2,0.0004492648863349004
IA,wrh,hh3,0.00044933016615184007
IA,wrh,hh4,0.0004496572965612376
IA,wrh,hh5,0.00044971707377595277
IA,ott,hh1,0.01921447916703857
IA,ott,hh2,0.0205189082503124
IA,ott,hh3,0.020658348382882552
IA,ott,hh4,0.021391566059666044
IA,ott,hh5,0.021548553764177712
IA,che,hh1,0.17166278456976136
IA,che,hh2,0.4117996142068179
IA,che,hh3,0.4900541435981102
IA,che,hh4,1.576722904034964
IA,che,hh5,2.1291801275074054
IA,air,hh1,0.10495193574182002
IA,air,hh2,0.1609931234455393
IA,air,hh3,0.17031690379177625
IA,air,hh4,0.24879065011693216
IA,air,hh5,0.2723559956596994
IA,mmf,hh1,0.14727189481262537
IA,mmf,hh2,0.2878687584646066
IA,mmf,hh3,0.32350117220769975
IA,mmf,hh4,0.7709650794826653
IA,mmf,hh5,1.0752608526528962
IA,otr,hh1,0.0325453639569052
IA,otr,hh2,0.036486618619231095
IA,otr,hh3,0.03692915178920559
IA,otr,hh4,0.03938519252422359
IA,otr,hh5,0.03986643068502926
IA,min,hh1,0.0006680985008289431
IA,min,hh2,0.0006695755274927998
IA,min,hh3,0.0006697205562816249
IA,min,hh4,0.0006704477557581736
IA,min,hh5,0.0006705805965594501
KS,ppd,hh1,0.06812292412392462
KS,ppd,hh2,0.09130557871807611
KS,ppd,hh3,0.09430353128867369
KS,ppd,hh4,0.11961116572893561
KS,ppd,hh5,0.12593192828341382
KS,res,hh1,0.1712446113124322
KS,res,hh2,0.5017722914917638
KS,res,hh3,0.5920574826961316
KS,res,hh4,2.4821592913914774
KS,res,hh5,2.6804353744765725
KS,amb,hh1,0.178413498211898
KS,amb,hh2,0.6109275031875854
KS,amb,hh3,0.7801767889863525
KS,amb,hh4,3.8149489890133443
KS,amb,hh5,4.874255805594195
KS,fbp,hh1,0.21552218716038446
KS,fbp,hh2,1.021361402575517
KS,fbp,hh3,1.2502318697455916
KS,fbp,hh4,4.973056829517166
KS,fbp,hh5,5.2808073864097205
KS,rec,hh1,0.11297905840109868
KS,rec,hh2,0.19426029928655833
KS,rec,hh3,0.20902346220341464
KS,rec,hh4,0.41400350173977324
KS,rec,hh5,0.5276615418632087
KS,agr,hh1,0.12538378220219576
KS,agr,hh2,0.23554193230612586
KS,agr,hh3,0.2567870766315124
KS,agr,hh4,0.6162789793625363
KS,agr,hh5,0.7307780065009198
KS,eec,hh1,0.0718838498223421
KS,eec,hh2,0.09815527998132759
KS,eec,hh3,0.10164396043548009
KS,eec,hh4,0.13192480488681638
KS,eec,hh5,0.1403539385264518
KS,pub,hh1,0.127511774349602
KS,pub,hh2,0.2432881194565682
KS,pub,hh3,0.2664468696264086
KS,pub,hh4,0.6733062291593223
KS,pub,hh5,0.8240658057659092
KS,hou,hh1,0.33196248543969165
KS,hou,hh2,2.0509375089443638
KS,hou,hh3,2.188021405327292
KS,hou,hh4,6.742197555498834
KS,hou,hh5,5.643290773726662
KS,ins,hh1,0.14432191513827564
KS,ins,hh2,0.3181646777353216
KS,ins,hh3,0.35837319364739817
KS,ins,hh4,1.2277335285650361
KS,ins,hh5,1.4430030613707858
KS,tex,hh1,0.0828367427597511
KS,tex,hh2,0.11964429370448304
KS,tex,hh3,0.1249241091810518
KS,tex,hh4,0.17522748818028752
KS,tex,hh5,0.19318992397363755
KS,leg,hh1,0.10309505954805337
KS,leg,hh2,0.16658883720429826
KS,leg,hh3,0.1772754882041094
KS,leg,hh4,0.3055622410358834
KS,leg,hh5,0.38016595966977024
KS,fen,hh1,0.010066638599221732
KS,fen,hh2,0.010459395393042647
KS,fen,hh3,0.010496238092588662
KS,fen,hh4,0.010729037477860382
KS,fen,hh5,0.01076107492247726
KS,uti,hh1,0.13470810260066945
KS,uti,hh2,0.2707559320412639
KS,uti,hh3,0.29134505157009444
KS,uti,hh4,0.7265331367554684
KS,uti,hh5,0.6871929518847869
KS,nmp,hh1,0.033629609397248725
KS,nmp,hh2,0.03845705537284091
KS,nmp,hh3,0.03896881057548437
KS,nmp,hh4,0.04250738321259304
KS,nmp,hh5,0.04316573294445656
KS,brd,hh1,0.14626043577242875
KS,brd,hh2,0.3279668166614047
KS,brd,hh3,0.369131175207896
KS,brd,hh4,1.2676003944170084
KS,brd,hh5,1.4296971100229185
KS,bnk,hh1,0.1423341008174497
KS,bnk,hh2,0.30325482452490843
KS,bnk,hh3,0.32719005036419246
KS,bnk,hh4,0.8951423472814483
KS,bnk,hh5,0.8179212291725918
KS,ore,hh1,0.008506248464101054
KS,ore,hh2,0.00878485807324828
KS,ore,hh3,0.008810851411612412
KS,ore,hh4,0.008974087966935565
KS,ore,hh5,0.008997535831761185
KS,edu,hh1,0.1317531301758687
KS,edu,hh2,0.260274663520928
KS,edu,hh3,0.29069231174332016
KS,edu,hh4,0.9157754535210247
KS,edu,hh5,1.4514676674684883
KS,ote,hh1,0.06742704823982414
KS,ote,hh2,0.09010684341343045
KS,ote,hh3,0.09299996383637037
KS,ote,hh4,0.11739339042693615
KS,ote,hh5,0.12240776667578901
KS,mch,hh1,0.05581917297146744
KS,mch,hh2,0.07049424448436839
KS,mch,hh3,0.0722587744354996
KS,mch,hh4,0.08596117578203577
KS,mch,hh5,0.08918149687739393
KS,dat,hh1,0.10553860117093634
KS,dat,hh2,0.17369509030686303
KS,dat,hh3,0.18490428923031507
KS,dat,hh4,0.32433366103820277
KS,dat,hh5,0.36567572298588463
KS,amd,hh1,0.09780017021545998
KS,amd,hh2,0.15405561105044768
KS,amd,hh3,0.16227766667645632
KS,amd,hh4,0.2574835720399317
KS,amd,hh5,0.26999549056019523
KS,hos,hh1,0.17845832439170634
KS,hos,hh2,0.6114732478549606
KS,hos,hh3,0.780971787673711
KS,hos,hh4,3.818671096736151
KS,hos,hh5,4.878914715406685
KS,rnt,hh1,0.08508795375405484
KS,rnt,hh2,0.12467297327974881
KS,rnt,hh3,0.1302266753280007
KS,rnt,hh4,0.1850671683440513
KS,rnt,hh5,0.1956403690535373
KS,pla,hh1,0.08415223684062131
KS,pla,hh2,0.12256741837817658
KS,pla,hh3,0.12803237905113252
KS,pla,hh4,0.18101979630390197
KS,pla,hh5,0.19445601241390006
KS,fof,hh1,0.0111414880321146
KS,fof,hh2,0.01162469011962413
KS,fof,hh3,0.01167022694561603
KS,fof,hh4,0.011959095704764605
KS,fof,hh5,0.011998799992521677
KS,fin,hh1,0.1150222115187915
KS,fin,hh2,0.20134877426214143
KS,fin,hh3,0.21361811973125228
KS,fin,hh4,0.4054515912045589
KS,fin,hh5,0.4035574964881009
KS,tsv,hh1,0.0939063244389724
KS,tsv,hh2,0.14406969593317154
KS,tsv,hh3,0.1518550688070856
KS,tsv,hh4,0.23505669936391638
KS,tsv,hh5,0.26927225636177815
KS,nrs,hh1,0.1263919835109612
KS,nrs,hh2,0.23887928521766602
KS,nrs,hh3,0.2618678937311773
KS,nrs,hh4,0.662500227846898
KS,nrs,hh5,0.8640635025400422
KS,sec,hh1,0.13721855270765876
KS,sec,hh2,0.28088379047667733
KS,sec,hh3,0.3022159199677642
KS,sec,hh4,0.7747162687068644
KS,sec,hh5,0.7212948973232982
KS,art,hh1,0.06728799474380892
KS,art,hh2,0.08981523877662533
KS,art,hh3,0.09271298220977674
KS,art,hh4,0.11702595675284101
KS,art,hh5,0.12303072229325024
KS,mov,hh1,0.03666259252116509
KS,mov,hh2,0.042479871200967176
KS,mov,hh3,0.04310480043388058
KS,mov,hh4,0.047491298559154065
KS,mov,hh5,0.048251224644778844
KS,fpd,hh1,0.10829300644496158
KS,fpd,hh2,0.18052725449803034
KS,fpd,hh3,0.19327685656802135
KS,fpd,hh4,0.3585531374634288
KS,fpd,hh5,0.46821041178147144
KS,pri,hh1,0.011164626757906413
KS,pri,hh2,0.011649850029504201
KS,pri,hh3,0.011695609177355334
KS,pri,hh4,0.011985809759595007
KS,pri,hh5,0.012026104842195084
KS,grd,hh1,0.041795339957995954
KS,grd,hh2,0.04953413915239735
KS,grd,hh3,0.0503845327111779
KS,grd,hh4,0.05652052243137479
KS,grd,hh5,0.05751791228037906
KS,sle,hh1,0.08035444315460126
KS,sle,hh2,0.11483467347813765
KS,sle,hh3,0.1194699999445042
KS,sle,hh4,0.16355121863341118
KS,sle,hh5,0.17060184892520716
KS,osv,hh1,0.1624020535417855
KS,osv,hh2,0.44069119777683036
KS,osv,hh3,0.5271527576568762
KS,osv,hh4,2.381339807341078
KS,osv,hh5,2.9404180749090836
KS,trn,hh1,0.0011594239884834164
KS,trn,hh2,0.0011644541253465071
KS,trn,hh3,0.0011649073837027822
KS,trn,hh4,0.0011676890262444272
KS,trn,hh5,0.0011680585663332806
KS,fmt,hh1,0.060941513553618314
KS,fmt,hh2,0.07886799534138932
KS,fmt,hh3,0.08108589138552759
KS,fmt,hh4,0.09889144623907807
KS,fmt,hh5,0.1030202625585019
KS,pet,hh1,0.141362222175928
KS,pet,hh2,0.3018474386450731
KS,pet,hh3,0.3325790402641155
KS,pet,hh4,0.9861548815249296
KS,pet,hh5,1.012483346370159
KS,cep,hh1,0.0982877320668737
KS,cep,hh2,0.15479618420325664
KS,cep,hh3,0.16373242950353084
KS,cep,hh4,0.26453834192258957
KS,cep,hh5,0.2985235029091633
KS,wst,hh1,0.038260832966010454
KS,wst,hh2,0.04465445962570362
KS,wst,hh3,0.04531866345747469
KS,wst,hh4,0.05015391459424946
KS,wst,hh5,0.05071152290430585
KS,mot,hh1,0.14814070125418882
KS,mot,hh2,0.34038063963555637
KS,mot,hh3,0.3895008740071152
KS,mot,hh4,1.4836676270614824
KS,mot,hh5,1.8351843238679373
KS,adm,hh1,0.07960112304816172
KS,adm,hh2,0.11305681656624574
KS,adm,hh3,0.11774132026593535
KS,adm,hh4,0.16108608719983114
KS,adm,hh5,0.17511478771716
KS,soc,hh1,0.12569169075744296
KS,soc,hh2,0.23600187137850737
KS,soc,hh3,0.2596516845243208
KS,soc,hh4,0.6841330334589193
KS,soc,hh5,1.0380577941036098
KS,alt,hh1,0.14059935442599417
KS,alt,hh2,0.2999434554438067
KS,alt,hh3,0.3378572350048866
KS,alt,hh4,1.1473912608119625
KS,alt,hh5,1.4723267627355439
KS,pmt,hh1,0.0015213159770369558
KS,pmt,hh2,0.0015299880885498232
KS,pmt,hh3,0.0015307710035624136
KS,pmt,hh4,0.0015355804719343596
KS,pmt,hh5,0.001536225611189363
KS,trk,hh1,0.019977471391828004
KS,trk,hh2,0.021586630638106355
KS,trk,hh3,0.021745471669138917
KS,trk,hh4,0.02278400605761549
KS,trk,hh5,0.022951345710726448
KS,wtt,hh1,0.009072814355434134
KS,wtt,hh2,0.009390655584567437
KS,wtt,hh3,0.009420243287450605
KS,wtt,hh4,0.009606954633189174
KS,wtt,hh5,0.009631646607346769
KS,wpd,hh1,0.01644988529641269
KS,wpd,hh2,0.01752553344897188
KS,wpd,hh3,0.017629802963016954
KS,wpd,hh4,0.018302843545773564
KS,wpd,hh5,0.01840540642697771
KS,wrh,hh1,0.0005779043213571658
KS,wrh,hh2,0.0005791511794763771
KS,wrh,hh3,0.0005792632577755389
KS,wrh,hh4,0.0005799497967758532
KS,wrh,hh5,0.0005800411251538993
KS,ott,hh1,0.016865659177388893
KS,ott,hh2,0.01799813603623069
KS,ott,hh3,0.01810819178950917
KS,ott,hh4,0.018819544301232935
KS,ott,hh5,0.01893058787341007
KS,che,hh1,0.15045458982688428
KS,che,hh2,0.35659270819940075
KS,che,hh3,0.4146192329192235
KS,che,hh4,1.7326504264496372
KS,che,hh5,2.2744074435319805
KS,air,hh1,0.09232930074827284
KS,air,hh2,0.14076136847099244
KS,air,hh3,0.14792865412582057
KS,air,hh4,0.22402206182743117
KS,air,hh5,0.24087153750030002
KS,mmf,hh1,0.13195768284872406
KS,mmf,hh2,0.26071381106104297
KS,mmf,hh3,0.2893119576273806
KS,mmf,hh4,0.8443640497464844
KS,mmf,hh5,1.1598940139492067
KS,otr,hh1,0.028723050888104864
KS,otr,hh2,0.03217760909693392
KS,otr,hh3,0.03253092218374011
KS,otr,hh4,0.03493459129880049
KS,otr,hh5,0.0352775034780751
KS,min,hh1,0.00041096077702000344
KS,min,hh2,0.00041159090760739395
KS,min,hh3,0.00041164750325257347
KS,min,hh4,0.00041199401411459073
KS,min,hh5,0.00041203996408017876
KY,ppd,hh1,0.11812450685127152
KY,ppd,hh2,0.13442386961839603
KY,ppd,hh3,0.1311169056265956
KY,ppd,hh4,0.16382212138980187
KY,ppd,hh5,0.19734899967550115
KY,res,hh1,0.6574192912020641
KY,res,hh2,1.2951245691589004
KY,res,hh3,1.083606977875892
KY,res,hh4,3.070196887281136
KY,res,hh5,4.029555207106962
KY,amb,hh1,0.7329904069397346
KY,amb,hh2,1.7213955148517295
KY,amb,hh3,1.5503082127131993
KY,amb,hh4,4.74580825356236
KY,amb,hh5,8.378630938691717
KY,fbp,hh1,1.264268461562041
KY,fbp,hh2,2.524361585883984
KY,fbp,hh3,2.1205143149797983
KY,fbp,hh4,5.6344109352147465
KY,fbp,hh5,7.2481532861130376
KY,rec,hh1,0.21127744882624686
KY,rec,hh2,0.27298841983198696
KY,rec,hh3,0.2610241158745383
KY,rec,hh4,0.4548166941507782
KY,rec,hh5,0.8966470690567524
KY,agr,hh1,0.26739689118065496
KY,agr,hh2,0.3748975071295063
KY,agr,hh3,0.34788019177039825
KY,agr,hh4,0.7314824504765517
KY,agr,hh5,1.1761877111204302
KY,eec,hh1,0.142180105802367
KY,eec,hh2,0.16661649475121015
KY,eec,hh3,0.16174666412258962
KY,eec,hh4,0.216019828920004
KY,eec,hh5,0.29018783837301626
KY,pub,hh1,0.22563330472877777
KY,pub,hh2,0.2966659903707166
KY,pub,hh3,0.28007800578964753
KY,pub,hh4,0.5014127197230436
KY,pub,hh5,0.7899116144655088
KY,hou,hh1,2.9061555358257634
KY,hou,hh2,4.325968612785164
KY,hou,hh3,3.2318135643979233
KY,hou,hh4,7.645942500447376
KY,hou,hh5,6.517422636440822
KY,ins,hh1,0.3494523167261989
KY,ins,hh2,0.5561330580412845
KY,ins,hh3,0.4984585778897252
KY,ins,hh4,1.3060270075538014
KY,ins,hh5,2.0137223849534243
KY,tex,hh1,0.14833513135829604
KY,tex,hh2,0.17514878018153873
KY,tex,hh3,0.16991884864487408
KY,tex,hh4,0.23139182714481019
KY,tex,hh5,0.3303758720189748
KY,leg,hh1,0.15223571224227286
KY,leg,hh2,0.18063097499429806
KY,leg,hh3,0.17517215894676996
KY,leg,hh4,0.24167427849109457
KY,leg,hh5,0.3612626860686392
KY,fen,hh1,0.014645514798123049
KY,fen,hh2,0.014861501909785692
KY,fen,hh3,0.014818212904000337
KY,fen,hh4,0.01512601712953647
KY,fen,hh5,0.015278032255146474
KY,uti,hh1,0.3422655710874831
KY,uti,hh2,0.48941057400709376
KY,uti,hh3,0.4139572495557292
KY,uti,hh4,0.9043425890145175
KY,uti,hh5,0.9153420734794894
KY,nmp,hh1,0.05390577698229535
KY,nmp,hh2,0.05699801978225795
KY,nmp,hh3,0.0563842094869247
KY,nmp,hh4,0.06134262366563009
KY,nmp,hh5,0.06485608358863595
KY,brd,hh1,0.30529369792038336
KY,brd,hh2,0.45008402934537506
KY,brd,hh3,0.40790653665992255
KY,brd,hh4,0.9408426688592346
KY,brd,hh5,1.3686603957769232
KY,bnk,hh1,0.37217583184926134
KY,bnk,hh2,0.5408433584003353
KY,bnk,hh3,0.4475352767073258
KY,bnk,hh4,1.0132602051047088
KY,bnk,hh5,0.9892906926365833
KY,ore,hh1,0.012580905179520124
KY,ore,hh2,0.012739688202902652
KY,ore,hh3,0.012708189372032464
KY,ore,hh4,0.012933353784304503
KY,ore,hh5,0.013049848470483783
KY,edu,hh1,0.25896277335499424
KY,edu,hh2,0.37272021236299213
KY,edu,hh3,0.35529138771647906
KY,edu,hh4,0.8834996234356739
KY,edu,hh5,2.4829698005928575
KY,ote,hh1,0.11308110940850921
KY,ote,hh2,0.12794790615237772
KY,ote,hh3,0.124787308760927
KY,ote,hh4,0.15386889394435088
KY,ote,hh5,0.17720408360890066
KY,mch,hh1,0.0939696707750495
KY,mch,hh2,0.10391495046064093
KY,mch,hh3,0.10193626026922564
KY,mch,hh4,0.1202097254396231
KY,mch,hh5,0.13749052685458937
KY,dat,hh1,0.16028475552110738
KY,dat,hh2,0.19231006997740968
KY,dat,hh3,0.18513245297776382
KY,dat,hh4,0.2603839394155455
KY,dat,hh5,0.3339130229325408
KY,amd,hh1,0.18604021709210064
