r,s,g,value
AL,air,com,0.00020190569132949988
AL,air,amb,0.00010518729891273939
AL,air,con,5.171696110696093e-05
AL,air,rnt,0.0007177501493334661
AL,air,fof,0.0011089633252703347
AL,air,tsv,0.002543810273731821
AL,air,air,0.2640487317945776
AL,air,otr,0.0020600124528640613
AL,mmf,ppd,0.00044986030672948513
AL,mmf,com,0.0023643890353877844
AL,mmf,fbp,3.030866392666243e-05
AL,mmf,con,0.004988518890005502
AL,mmf,eec,0.00042728973152761184
AL,mmf,tex,0.0007161828082450665
AL,mmf,nmp,0.0002568794032431924
AL,mmf,ote,0.00011691190008634807
AL,mmf,mch,0.001695665262510358
AL,mmf,pla,0.0072368253176193125
AL,mmf,tsv,0.11362283918550677
AL,mmf,fpd,0.0017288057914188989
AL,mmf,pri,0.0027307966825091063
AL,mmf,fmt,0.007389098450023648
AL,mmf,cep,0.006331104616370307
AL,mmf,mot,0.0003400762939843818
AL,mmf,alt,0.013557772144430864
AL,mmf,pmt,7.839117431791956e-05
AL,mmf,wpd,0.0007835603866238967
AL,mmf,wht,0.044612433406107516
AL,mmf,che,0.0009671248274239954
AL,mmf,mmf,1.1092681115887428
AL,otr,res,0.00030299974179984933
AL,otr,com,0.002605455909298335
AL,otr,con,0.0010017735918031174
AL,otr,fbt,8.979322194537117e-05
AL,otr,rnt,4.680284470467116e-05
AL,otr,tsv,0.07861126097908709
AL,otr,grd,0.0039150485091941105
AL,otr,osv,0.012280170051105321
AL,otr,adm,4.636486115271271e-05
AL,otr,trk,0.00818183422104832
AL,otr,wtt,0.0034172124467367632
AL,otr,wrh,0.01890089548713708
AL,otr,air,0.0003273540295899494
AL,otr,otr,3.192003335710735
AL,min,com,4.487671521786059e-05
AL,min,con,0.30174120151899275
AL,min,nmp,0.004885235272850104
AL,min,tsv,0.0010299444063056836
AL,min,smn,0.13773492258122022
AL,min,pet,0.0027332681515413646
AL,min,wht,0.001802573762347756
AL,min,che,0.04618363890030175
AL,min,min,2.010441016602929
AK,ppd,ppd,0.0017678766535592872
AK,ppd,com,7.727143788654587e-07
AK,ppd,con,8.970418565319472e-07
AK,ppd,tex,2.1044106778924557e-06
AK,ppd,nmp,2.7390793709554656e-07
AK,ppd,pla,3.8005435898454883e-06
AK,ppd,tsv,8.231025637757428e-06
AK,ppd,pri,2.572605756575871e-06
AK,ppd,cep,5.439390367436316e-07
AK,ppd,wpd,1.921037242182652e-06
AK,ppd,wht,9.992780576748776e-06
AK,ppd,che,2.0248250510876721e-07
AK,ppd,mmf,3.958081003443514e-06
AK,res,res,3.3462000406996126
AK,res,com,1.4644236004561187e-05
AK,res,rec,0.007261577892911742
AK,res,con,0.0027395129523480463
AK,res,fbt,0.0016662666739795501
AK,res,amd,6.802792877337714e-05
AK,res,wht,0.00014201964299277449
AK,res,ott,0.00590305189975005
AK,com,com,0.23024589106211843
AK,com,con,3.792954032245273e-06
AK,com,pub,0.006321939276554184
AK,com,brd,7.877443914839289e-05
AK,com,edu,0.00018423379779072124
AK,com,dat,0.009919835722231329
AK,com,rnt,5.655772821454173e-05
AK,com,tsv,0.0047357399287398785
AK,com,osv,0.001985770711742594
AK,com,adm,0.0028703975555404355
AK,com,wht,5.8308998472405875e-05
AK,com,ott,0.000596190126466154
AK,amb,res,0.00014008271620311158
AK,amb,com,0.002646616517998521
AK,amb,amb,3.7627638482070105
AK,amb,con,0.002084398538136966
AK,amb,rnt,0.0015121916805126592
AK,amb,tsv,0.0014092465707512063
AK,amb,ott,0.027512211540327673
AK,fbp,ppd,0.00010669257127242898
AK,fbp,com,0.00033749826976821524
AK,fbp,fbp,2.9214318824233536
AK,fbp,con,0.0005043227134411767
AK,fbp,tsv,0.010089583716199287
AK,fbp,pet,0.00011610794917989911
AK,fbp,alt,0.0017591154655497412
AK,fbp,wht,0.025243443383850993
AK,fbp,che,0.006528060564020226
AK,fbp,mmf,8.336932208457902e-06
AK,rec,res,0.007747835659715805
AK,rec,com,5.251914121361913e-05
AK,rec,rec,0.11802085129512663
AK,rec,con,0.00043685581121901106
AK,rec,ore,5.068356687811107e-05
AK,rec,edu,0.0029831497744617144
AK,rec,amd,0.00012435560962318143
AK,rec,rnt,0.00016594696297722236
AK,rec,tsv,6.48458614343361e-05
AK,rec,art,1.1031242895045613e-05
AK,rec,osv,0.0022343141381495004
AK,rec,mvt,4.288103865584901e-06
AK,rec,soc,0.0006206440550804612
AK,rec,ott,0.0019495949761887317
AK,con,com,0.0012475614184146743
AK,con,con,5.350435545977031
AK,con,tsv,7.323227107315548e-05
AK,agr,rec,0.0001709056423287315
AK,agr,agr,0.043272251088911466
AK,agr,fof,0.00048554696273638904
AK,agr,wpd,9.899815049727384e-07
AK,eec,ppd,1.811250358798689e-07
AK,eec,com,4.826030640122678e-06
AK,eec,con,1.908478513515723e-06
AK,eec,eec,0.0030681045107085335
AK,eec,nmp,1.9739369995965584e-06
AK,eec,ote,2.3152448709722483e-08
AK,eec,mch,9.61669236940151e-06
AK,eec,pla,2.0699166303718308e-06
AK,eec,tsv,6.577805765359332e-05
AK,eec,fpd,2.454585474373489e-07
AK,eec,fmt,3.6604579572474054e-06
AK,eec,pet,6.851500218720374e-08
AK,eec,cep,3.7372245286313475e-06
AK,eec,mot,1.5150180146440733e-06
AK,eec,pmt,1.5158745926300536e-05
AK,eec,wht,4.7683536064893956e-05
AK,eec,mmf,2.6887139540462624e-07
AK,fnd,com,0.009395838051195754
AK,fnd,con,0.0016572050394423872
AK,fnd,fnd,2.1780179335256054
AK,fnd,pub,0.001158933304416587
AK,fnd,fen,0.0028926518343535693
AK,fnd,uti,0.00034113704291205535
AK,fnd,hos,0.008672998913867098
AK,fnd,fof,0.0006475511717749465
AK,fnd,fin,0.0005286892635089289
AK,fnd,tsv,0.16325496619940388
AK,fnd,pri,4.998947730625853e-05
AK,fnd,pmt,4.8380076645962095e-06
AK,fnd,che,4.2180397612019555e-05
AK,fnd,mmf,0.0003886841914787916
AK,pub,com,0.0036571574929111935
AK,pub,con,4.766096309563925e-06
AK,pub,pub,0.07826683672668965
AK,pub,edu,8.829753937670538e-05
AK,pub,dat,0.010298637538178522
AK,pub,tsv,0.009540166880183217
AK,pub,pri,0.0003334439391412151
AK,pub,osv,4.262157813619229e-07
AK,pub,wst,2.068493253208975e-07
AK,pub,adm,3.4802770350298935e-05
AK,pub,wht,0.0003876502687823987
AK,pub,ott,0.0005595032080317064
AK,hou,com,0.0001649301561779044
AK,hou,con,0.038831538414588036
AK,hou,hou,4.431433874061597
AK,hou,tsv,0.0003486175063699069
AK,fbt,res,0.02326986799462839
AK,fbt,com,2.2304125179248852e-05
AK,fbt,fbp,0.02042084934787565
AK,fbt,rec,2.008300874310557e-06
AK,fbt,fbt,0.5064418361618581
AK,fbt,bnk,8.629698257694859e-05
AK,fbt,rnt,6.096815408520711e-06
AK,fbt,tsv,2.023570447126227e-06
AK,fbt,adm,4.027944177806716e-06
AK,ins,com,0.0014384472923972768
AK,ins,con,2.7983050497614186e-06
AK,ins,ins,0.6710174937105493
AK,ins,leg,5.3755335251891755e-05
AK,ins,tsv,0.0030135619027570914
AK,ins,sec,0.0010132620538793563
AK,tex,ppd,1.1593411809153164e-07
AK,tex,com,1.405140167033151e-06
AK,tex,con,5.234740736873097e-06
AK,tex,tex,0.00513774526732551
AK,tex,nmp,1.1487855669567855e-07
AK,tex,mch,8.129169826362914e-07
AK,tex,pla,7.811510150867537e-05
AK,tex,tsv,3.0147473418607184e-05
AK,tex,fpd,6.056988153127954e-06
AK,tex,pri,2.8480281804582238e-05
AK,tex,fmt,1.156996211694071e-05
AK,tex,cep,4.407013019235238e-06
AK,tex,mot,8.578329081550064e-05
AK,tex,alt,2.7537604693296674e-05
AK,tex,wht,4.943791127332856e-05
AK,tex,che,0.00035394332953666733
AK,tex,mmf,3.3275851401833212e-06
AK,leg,com,0.00024119709667860172
AK,leg,con,1.2415149230362828e-06
AK,leg,leg,0.24197276092081313
AK,leg,tsv,0.00020764188024546235
AK,fen,res,0.005714735574315425
AK,fen,com,0.0027665542619527443
AK,fen,ins,0.05410054790125437
AK,fen,fen,0.3310493553958619
AK,fen,uti,0.10166770263704826
AK,fen,ore,0.003382806612901362
AK,fen,mov,2.1103278087619956e-05
AK,fen,gmt,0.011957117632331963
AK,fen,ott,0.00021043952433223272
AK,uti,com,0.0010492773052896967
AK,uti,con,0.007945342923626454
AK,uti,uti,1.4638684821948105
AK,uti,oil,0.00027403206822314443
AK,uti,tsv,0.0033010882188560806
AK,uti,pip,0.008584333149259951
AK,uti,sle,0.013112466351656275
AK,uti,wst,1.8248542661302605e-05
AK,uti,wht,0.004323772832223764
AK,uti,ott,0.0027034572537128787
AK,nmp,ppd,1.1926417503469888e-05
AK,nmp,com,1.3338061425970039e-05
AK,nmp,con,0.000417592840167885
AK,nmp,eec,2.642737085175632e-05
AK,nmp,tex,9.68561105211228e-06
AK,nmp,nmp,0.05927558045008508
AK,nmp,ote,4.3548158134778235e-07
AK,nmp,mch,3.840266522435469e-06
AK,nmp,pla,7.534872759085048e-05
AK,nmp,tsv,0.0003713941254601359
AK,nmp,fpd,4.492556510467599e-05
AK,nmp,fmt,1.2327978738836277e-05
AK,nmp,pet,5.284313607743107e-05
AK,nmp,mot,8.204200580207865e-06
AK,nmp,alt,3.205656945660554e-05
AK,nmp,pmt,4.869283406636639e-07
AK,nmp,wpd,8.417180541170834e-06
AK,nmp,wht,0.0005669433869794732
AK,nmp,che,7.912520309792967e-05
AK,nmp,mmf,8.852997658250132e-06
AK,nmp,min,0.00027325761602920806
AK,brd,com,0.007646174830055972
AK,brd,con,0.0028730034175101964
AK,brd,brd,1.8515032619561749
AK,brd,dat,1.6998279012724314e-05
AK,brd,rnt,0.022717562433778805
AK,brd,tsv,0.2941958248557414
AK,brd,mov,0.003213979267586982
AK,brd,osv,0.0018769164231559477
AK,brd,wht,0.00030284541106191415
AK,brd,ott,0.009558091523250049
AK,bnk,com,0.002500935649775666
AK,bnk,con,3.902690165431786e-06
AK,bnk,bnk,1.0928118281527621
AK,bnk,rnt,0.06215095595881404
AK,bnk,tsv,0.004895049091287113
AK,bnk,sec,0.03511351032781152
AK,ore,com,0.0005078962210632506
AK,ore,con,0.0007006053758469616
AK,ore,ins,0.0007269998793960075
AK,ore,bnk,0.003576760677150494
AK,ore,ore,2.9043739889294296
AK,ore,amd,0.00014020114260300445
AK,ore,tsv,0.0016171609089397569
AK,ore,osv,0.0005225137340219278
AK,edu,res,0.0037246678851044933
AK,edu,com,0.0034561595308061654
AK,edu,con,0.000391781661736544
AK,edu,ins,9.092022900088963e-05
AK,edu,ore,6.433416604536397e-05
AK,edu,edu,0.22097491621488008
AK,edu,amd,0.012682058737626468
AK,edu,tsv,0.02560307089239815
AK,edu,art,0.0012156032011025818
AK,edu,osv,1.256499107385348e-05
AK,edu,ott,0.0004855140271884286
AK,ote,com,0.000186375670008123
AK,ote,con,0.00033581748651630085
AK,ote,eec,0.00015713880476793382
AK,ote,ote,0.09923581690200478
AK,ote,mch,0.0002519970720354669
AK,ote,pla,8.331751754228973e-05
AK,ote,tsv,0.00617794634535432
AK,ote,fmt,1.445359020472972e-05
AK,ote,cep,0.00017310335251027905
AK,ote,mot,0.0018114401404890684
AK,ote,pmt,4.368962639461139e-07
AK,ote,wht,0.0003725491777027288
AK,ote,che,9.896478174650647e-06
AK,ote,mmf,1.8856616981854045e-06
AK,man,com,0.013107976074636797
AK,man,con,7.799452079394055e-05
AK,man,man,0.6050318973461957
AK,man,tsv,0.005972030064200099
AK,mch,com,5.5797225638221284e-05
AK,mch,con,7.393829993243227e-05
AK,mch,eec,0.00012296093176827872
AK,mch,nmp,1.966619923187569e-05
AK,mch,ote,1.9744641713748525e-05
AK,mch,mch,0.039984006126653926
AK,mch,rnt,1.20154697175652e-06
AK,mch,pla,7.933158624297035e-06
AK,mch,tsv,0.001187861680110342
AK,mch,fpd,6.379631189758714e-07
AK,mch,smn,2.1841409202008585e-07
AK,mch,fmt,0.0001928242258853533
AK,mch,cep,5.6119280510061166e-05
AK,mch,mot,9.755972212440126e-05
AK,mch,alt,1.0542891619705698e-07
AK,mch,pmt,3.0858952583763684e-06
AK,mch,wht,0.0004928211393688466
AK,mch,che,8.942413858674336e-06
AK,mch,mmf,5.765133354686112e-06
AK,dat,com,0.005560514648840874
AK,dat,con,0.00020649729501005776
AK,dat,pub,0.005064102210125122
AK,dat,brd,0.0008412069940574283
AK,dat,edu,3.7522890440630116e-05
AK,dat,dat,0.09047724856256872
AK,dat,rnt,7.176366358626661e-06
AK,dat,tsv,0.06449174342544917
AK,dat,osv,3.2914218875954474e-05
AK,dat,cep,0.00020180587506552297
AK,dat,adm,2.0567351543798474e-05
AK,dat,wht,0.0011949450807819347
AK,dat,ott,4.244145651998489e-05
AK,amd,res,0.08009436776960271
AK,amd,com,0.0001840454365790361
AK,amd,rec,0.06261309138768772
AK,amd,con,0.0024769683141061313
AK,amd,fbt,0.00045358947188867946
AK,amd,brd,0.0002869313002199635
AK,amd,ore,0.0021059053922019037
AK,amd,amd,0.3712083924015954
AK,amd,rnt,0.0018325976171515925
AK,amd,tsv,9.541382031726546e-06
AK,amd,art,0.0017812208865817466
AK,amd,osv,0.0035865070952330416
AK,amd,mvt,6.913756926308003e-06
AK,amd,gmt,0.000915111424169784
AK,amd,ott,0.0014505496503017209
AK,oil,com,0.002958286855000726
AK,oil,con,0.009907508258390447
AK,oil,mch,0.005581153898128938
AK,oil,oil,8.87800921977967
AK,oil,tsv,0.010919691702076293
AK,oil,smn,0.4416474854606456
AK,oil,pet,1.156322714731439
AK,oil,wht,0.039340155227048555
AK,oil,che,0.007323745925559866
AK,oil,min,0.0014759148185626517
AK,hos,res,0.004944904538441048
AK,hos,com,0.00797603912574176
AK,hos,amb,0.007483383317862491
AK,hos,con,0.003449576160514595
AK,hos,hos,2.8355627638904632
AK,hos,rnt,0.0004619969440677938
AK,hos,tsv,0.024997305056662412
AK,hos,ott,0.004506540299931908
AK,rnt,com,0.0004048986422956704
AK,rnt,con,0.00020237369883513103
AK,rnt,ins,0.0017161477030594697
AK,rnt,bnk,0.0001987021332916741
AK,rnt,ore,0.003106775303895634
AK,rnt,edu,7.723599123858357e-06
AK,rnt,rnt,1.201726433608426
AK,rnt,tsv,0.0007591747989651435
AK,rnt,sec,0.00024002070728479702
AK,rnt,osv,0.0030853602878982865
AK,rnt,mvt,0.001377806187586993
AK,rnt,trk,0.0031154518122545713
AK,rnt,gmt,0.00756611578765165
AK,rnt,ott,0.0007067215603086387
AK,pla,ppd,4.316010432246567e-05
AK,pla,com,1.07038797606783e-05
AK,pla,con,7.765936280242854e-06
AK,pla,eec,2.1625263899073913e-05
AK,pla,tex,6.491870071731875e-05
AK,pla,nmp,5.603671683898971e-06
AK,pla,ote,6.025157625806413e-06
AK,pla,mch,2.2840659871641386e-05
AK,pla,pla,0.015432903591587905
AK,pla,tsv,0.00010675439747216778
AK,pla,fpd,1.4318441646551513e-05
AK,pla,pri,2.5841931943469403e-06
AK,pla,fmt,3.0182177522233655e-05
AK,pla,pet,1.2009362762833967e-07
AK,pla,cep,1.0779529024740848e-05
AK,pla,mot,6.934128132410506e-05
AK,pla,pmt,4.082883109850653e-07
AK,pla,wpd,1.1764184970344135e-05
AK,pla,wht,0.00011585978633637606
AK,pla,che,0.00010612877969429044
AK,pla,mmf,8.36080830543523e-05
AK,fof,con,0.006089958912833024
AK,fof,agr,0.0002336312226719985
AK,fof,fof,0.5129118424506299
AK,fin,com,2.989300116523706e-06
AK,fin,fin,0.04038931797526505
AK,fin,tsv,2.9828251226467278e-06
AK,tsv,com,0.019315900732586
AK,tsv,con,0.0008821981728380445
AK,tsv,dat,0.09806435913871919
AK,tsv,rnt,4.975944619572865e-05
AK,tsv,tsv,2.324339924289181
AK,tsv,sec,0.0008137665546767865
AK,tsv,pri,1.3466486730284337e-05
AK,tsv,osv,0.0034143651391933946
AK,tsv,adm,0.0021993598524832694
AK,tsv,gmt,0.0007876822821453608
AK,tsv,ott,0.003116142583342314
AK,nrs,res,0.001283371119798987
AK,nrs,com,9.303229564730385e-05
AK,nrs,amb,6.55563995864983e-05
AK,nrs,con,0.00014152166695009487
AK,nrs,ore,0.00046465416757803034
AK,nrs,tsv,6.672748403394495e-05
AK,nrs,nrs,0.7420640975404614
AK,nrs,soc,0.001671270416151
AK,nrs,ott,5.3340876431601936e-05
AK,sec,com,0.00032594428670154444
AK,sec,con,3.061401466114803e-07
AK,sec,ins,0.001291021057478407
AK,sec,bnk,0.008256587377863363
AK,sec,tsv,0.0006512925600298691
AK,sec,sec,0.22691035857129496
AK,art,res,0.004701120641478247
AK,art,com,0.00019593086668818384
AK,art,rec,0.003638154957241941
AK,art,con,0.0007861838606476825
AK,art,ore,0.00154208809043275
AK,art,edu,0.00040011295313645864
AK,art,amd,1.1612402319277065e-05
AK,art,rnt,0.0021435885750710365
AK,art,tsv,0.011002082885863828
AK,art,art,0.24710981624071074
AK,art,osv,0.0004815795605161457
AK,art,ott,0.0016351115133873928
AK,mov,com,0.00019957473376201152
AK,mov,rec,2.7960306983589417e-05
AK,mov,con,3.035451833811254e-05
AK,mov,ore,3.283981171418458e-05
AK,mov,rnt,2.442244653399187e-05
AK,mov,tsv,0.0010448074187211502
AK,mov,mov,0.06232037546514528
AK,mov,cep,2.6814659932302505e-06
AK,mov,wht,7.49061327292635e-07
AK,mov,ott,4.332325280891083e-05
AK,fpd,ppd,3.286268264451929e-07
AK,fpd,com,2.2237117778540444e-05
AK,fpd,con,0.0001374997773395225
AK,fpd,eec,8.549835564903474e-06
AK,fpd,tex,2.3069778280871105e-05
AK,fpd,nmp,1.139716363998311e-05
AK,fpd,mch,1.3496400422621597e-05
AK,fpd,pla,3.265995311355472e-06
AK,fpd,tsv,9.108260028746804e-05
AK,fpd,fpd,0.023403966950232447
AK,fpd,pri,1.6212426275808346e-06
AK,fpd,fmt,6.690520875193907e-05
AK,fpd,cep,3.287404673744047e-06
AK,fpd,alt,6.425707714979111e-07
AK,fpd,pmt,7.8765431484075e-06
AK,fpd,wpd,0.00017243289674567008
AK,fpd,wht,0.0002629536793404133
AK,fpd,che,2.9537797034792213e-06
AK,fpd,mmf,3.7731932934098676e-05
AK,slg,ppd,0.008134266957199595
AK,slg,res,0.16715459256954043
AK,slg,com,0.057352060485331945
AK,slg,amb,0.4182741108199454
AK,slg,fbp,0.038419737771875656
AK,slg,rec,0.029275845930504033
AK,slg,con,0.2553370360046079
AK,slg,agr,0.007105713622187452
AK,slg,pub,0.007042337552299776
AK,slg,uti,0.01577053541875528
AK,slg,edu,1.2657883984249068
AK,slg,dat,0.03066001423809689
AK,slg,amd,0.1328312731465333
AK,slg,hos,2.8486023486596497
AK,slg,fof,0.03591046713470263
AK,slg,fin,0.40669323183004435
AK,slg,tsv,0.7076073351156973
AK,slg,art,0.039109072674790135
AK,slg,mov,1.1361369471380125e-05
AK,slg,slg,24.84867916355713
AK,slg,pri,0.021811739267144418
AK,slg,osv,0.015156029607106061
AK,slg,wst,0.17253933623448658
AK,slg,adm,0.10973199663217414
AK,slg,soc,0.04667968340146836
AK,slg,alt,0.015506373936262927
AK,slg,wpd,0.0026786181961658984
AK,slg,che,0.0013653507465957672
AK,slg,mmf,0.014701305746865352
AK,slg,min,0.00881135026390584
AK,pri,ppd,0.00027046170714079877
AK,pri,com,9.316485233160951e-05
AK,pri,con,7.638415107515554e-06
AK,pri,eec,4.92910895546773e-06
AK,pri,tex,0.00024795683849374164
AK,pri,mch,3.7230744843712154e-05
AK,pri,pla,8.812058817983309e-05
AK,pri,tsv,0.0065030923239555475
AK,pri,fpd,7.946773462288044e-06
AK,pri,pri,0.026492689310327427
AK,pri,fmt,5.407650172308231e-05
AK,pri,cep,4.4796508671878595e-06
AK,pri,adm,0.00012262799031595754
AK,pri,alt,2.6268964094250185e-06
AK,pri,wpd,7.522786224065374e-06
AK,pri,wht,0.000230861139846456
AK,pri,mmf,0.00030229945040626997
AK,grd,com,6.17030403859772e-05
AK,grd,tsv,0.00025913264297911404
AK,grd,grd,0.20111476199758596
AK,grd,otr,1.542541946513383e-05
AK,pip,com,0.0017516440212095121
AK,pip,con,0.012679186400645111
AK,pip,uti,0.02620040465848107
AK,pip,tsv,0.04295151250290548
AK,pip,pip,7.281692907881879
AK,sle,rec,0.5456638669009466
AK,sle,hou,0.39606918232305915
AK,sle,fbt,0.07716099535620859
AK,sle,ins,0.005696507838472429
AK,sle,uti,1.7587517869001061
AK,sle,bnk,0.0002791170704455256
AK,sle,ore,0.30282714999434207
AK,sle,art,0.00169311285490317
AK,sle,grd,0.27555445272191814
AK,sle,sle,1.3168554918135018
AK,sle,osv,0.035406784247079194
AK,sle,trn,0.0014908435686566783
AK,sle,wtt,0.004858124452307828
AK,sle,otr,0.17723412099200964
AK,osv,res,0.005108605033102257
AK,osv,com,0.0020840810359387136
AK,osv,con,0.0008799206585284839
AK,osv,ore,0.0029685619451096388
AK,osv,edu,1.2898436949877064e-05
AK,osv,dat,0.0014852314649043863
AK,osv,rnt,0.0007253610843152094
AK,osv,tsv,0.0021052746380713847
AK,osv,osv,1.4617958447737027
AK,osv,mvt,0.0028446854285686415
AK,osv,gmt,0.00031063320458127276
AK,osv,wht,0.0009599076192373817
AK,osv,ott,0.007034098341863149
AK,smn,com,0.0007060893394846682
AK,smn,con,0.12391191440795446
AK,smn,oil,0.004244664323411051
AK,smn,tsv,0.0030140936362666832
AK,smn,smn,1.3470467153008843
AK,smn,fmt,0.025072728532403506
AK,smn,pet,0.0023500896678724944
AK,smn,wht,0.003948470836190819
AK,fmt,com,7.70523965263017e-05
AK,fmt,con,0.0005792594136898165
AK,fmt,eec,5.3696567095440176e-05
AK,fmt,tex,2.6880357441654343e-05
AK,fmt,nmp,5.125712505238466e-05
AK,fmt,ote,3.8624457431213575e-05
AK,fmt,mch,0.0006884256513075042
AK,fmt,pla,0.000167625854940198
AK,fmt,tsv,0.0011135727488641005
AK,fmt,fpd,1.2807252516071444e-05
AK,fmt,pri,1.471708634559051e-05
AK,fmt,osv,0.00010377513680248964
AK,fmt,fmt,0.08813190454759252
AK,fmt,pet,7.28128640290216e-07
AK,fmt,cep,8.689897248778577e-05
AK,fmt,mot,0.0002017391342067484
AK,fmt,alt,2.3517612246964306e-07
AK,fmt,pmt,0.001003663798763548
AK,fmt,wpd,5.467901704535325e-05
AK,fmt,wht,0.0007929567294871803
AK,fmt,che,7.690029824762537e-06
AK,fmt,mmf,0.00011144900592899683
AK,pet,com,9.9270888806894e-05
AK,pet,con,0.0006976254714110446
AK,pet,eec,1.9665680557540826e-05
AK,pet,nmp,0.00044289343800551454
AK,pet,oil,2.4867331294779913e-06
AK,pet,tsv,0.0013571050826488708
AK,pet,pet,1.3933778268347852
AK,pet,pmt,0.00034056908364504736
AK,pet,wht,0.030136363387514575
AK,pet,che,0.07944830075180595
AK,pet,min,0.00011291158136256431
AK,mvt,com,0.00019018923160125971
AK,mvt,rec,0.0002604981172093686
AK,mvt,con,1.6081141598264287e-05
AK,mvt,bnk,0.009039927184620999
AK,mvt,rnt,0.00036907343373547346
AK,mvt,tsv,1.0095608688529839e-05
AK,mvt,osv,0.12118974204313512
AK,mvt,mvt,0.6305127631374694
AK,cep,com,9.52926961121076e-05
AK,cep,con,4.039939923348057e-06
AK,cep,eec,3.702277022887555e-05
AK,cep,tex,1.1665108325533585e-06
AK,cep,nmp,8.940170918008728e-07
AK,cep,ote,3.7970520202125487e-05
AK,cep,mch,3.942606596651151e-05
AK,cep,pla,9.519021408485505e-06
AK,cep,tsv,0.004133290680253318
AK,cep,pri,6.847614356524395e-08
AK,cep,fmt,7.065855070696946e-06
AK,cep,cep,0.021779514108702668
AK,cep,mot,4.926098413454938e-07
AK,cep,pmt,3.970993636110233e-06
AK,cep,wht,0.00013920419743555104
AK,cep,che,1.8023885131560345e-05
AK,cep,mmf,0.00011842732589633663
AK,wst,com,8.45762046387835e-05
AK,wst,con,3.3609402235465884e-06
AK,wst,oil,0.0010168431736109816
AK,wst,rnt,0.0005493137102294403
AK,wst,tsv,0.0006616855722487852
AK,wst,wst,0.46706335945201677
AK,wst,ott,0.00031681904016303097
AK,wst,otr,0.0020703662539505842
AK,mot,com,5.369300898403283e-06
AK,mot,con,1.194645065730375e-05
AK,mot,eec,2.8931481098702863e-06
AK,mot,tex,1.0421946959044723e-05
AK,mot,ote,0.00010270710166649608
AK,mot,mch,2.8792040670544062e-05
AK,mot,pla,1.922247261232166e-06
AK,mot,tsv,0.00033985760323316486
AK,mot,fmt,2.076937824859703e-05
AK,mot,cep,1.1696564495976856e-06
AK,mot,mot,0.013853710924998479
AK,mot,pmt,3.410214611833339e-07
AK,mot,wht,4.619528024003317e-05
AK,mot,che,4.2462260433841544e-08
AK,mot,mmf,1.8931811086607663e-07
AK,adm,com,0.01774266768299336
AK,adm,con,0.0017413983384567714
AK,adm,ins,0.00019619546288390438
AK,adm,ore,0.00036371205967812765
