r,g,h,value
AR,nrs,hh4,0.5168423605911949
AR,nrs,hh5,0.6287505897199661
AR,sec,hh1,0.24040780051609822
AR,sec,hh2,0.34714928437741843
AR,sec,hh3,0.30553088305215004
AR,sec,hh4,0.4948231276003067
AR,sec,hh5,0.4568718415988447
AR,art,hh1,0.07333556683268508
AR,art,hh2,0.08146957874293288
AR,art,hh3,0.07990139474337213
AR,art,hh4,0.09001171387758569
AR,art,hh5,0.09283561303156684
AR,mov,hh1,0.03692980884401806
AR,mov,hh2,0.0388590511520449
AR,mov,hh3,0.0384942367626121
AR,mov,hh4,0.040599489239176126
AR,mov,hh5,0.041048645832722185
AR,fpd,hh1,0.13290598722707544
AR,fpd,hh2,0.16264912200230244
AR,fpd,hh3,0.15695527075037924
AR,fpd,hh4,0.2054614433054813
AR,fpd,hh5,0.23319308572241504
AR,pri,hh1,0.010228192873348283
AR,pri,hh2,0.010369099028038668
AR,pri,hh3,0.010342846223806153
AR,pri,hh4,0.010484116953933309
AR,pri,hh5,0.010509106457189199
AR,grd,hh1,0.04311901055636261
AR,grd,hh2,0.04578136935171543
AR,grd,hh3,0.0452678961972846
AR,grd,hh4,0.04821611015282372
AR,grd,hh5,0.04878473927066266
AR,sle,hh1,0.090242514683481
AR,sle,hh2,0.10296145716709998
AR,sle,hh3,0.10022026470852609
AR,sle,hh4,0.11648092429469725
AR,sle,hh5,0.11897875865104829
AR,osv,hh1,0.3228776515011644
AR,osv,hh2,0.5811128355239754
AR,osv,hh3,0.517960015425447
AR,osv,hh4,1.2145146014610677
AR,osv,hh5,1.4348430431003574
AR,trn,hh1,0.0014650819440445587
AR,trn,hh2,0.001467926421595884
AR,trn,hh3,0.001467400871405884
AR,trn,hh4,0.0014701829515783135
AR,trn,hh5,0.0014706628814333937
AR,fmt,hh1,0.04956024521129398
AR,fmt,hh2,0.05311519896265124
AR,fmt,hh3,0.052440475940553635
AR,fmt,hh4,0.056497179797744775
AR,fmt,hh5,0.05748116612381005
AR,pet,hh1,0.23592545215701563
AR,pet,hh2,0.3469968472321157
AR,pet,hh3,0.3131941465536604
AR,pet,hh4,0.5337610562550029
AR,pet,hh5,0.5282678614882185
AR,cep,hh1,0.1487842244064072
AR,cep,hh2,0.18744472377670998
AR,cep,hh3,0.17942313176178573
AR,cep,hh4,0.24442642999756706
AR,cep,hh5,0.2682556473254127
AR,wst,hh1,0.03545629718301548
AR,wst,hh2,0.037218052353909056
AR,wst,hh3,0.03685183812984624
AR,wst,hh4,0.03873334020799336
AR,wst,hh5,0.03899474331878696
AR,mot,hh1,0.28659927616058706
AR,mot,hh2,0.4764222492297451
AR,mot,hh3,0.4297693862989972
AR,mot,hh4,0.9235495716253823
AR,mot,hh5,1.0759812600970111
AR,adm,hh1,0.07486677730890515
AR,adm,hh2,0.08335862043202542
AR,adm,hh3,0.08173599439851988
AR,adm,hh4,0.09240700962409652
AR,adm,hh5,0.09574420141861253
AR,soc,hh1,0.2031043024778633
AR,soc,hh2,0.2838708803589439
AR,soc,hh3,0.2684786382976897
AR,soc,hh4,0.45792733356212206
AR,soc,hh5,0.6278804321030091
AR,alt,hh1,0.2894653085833852
AR,alt,hh2,0.4864796032951833
AR,alt,hh3,0.44031271343792355
AR,alt,hh4,0.9731831077915389
AR,alt,hh5,1.1816376094707524
AR,pmt,hh1,0.0015810757793206206
AR,pmt,hh2,0.0015843889798945563
AR,pmt,hh3,0.001583777365596584
AR,pmt,hh4,0.0015870201969164018
AR,pmt,hh5,0.0015875866592997105
AR,trk,hh1,0.011460366851908307
AR,trk,hh2,0.01163757533441622
AR,trk,hh3,0.011604740705066197
AR,trk,hh4,0.01178354667652508
AR,trk,hh5,0.011818134136758713
AR,wtt,hh1,0.020975158030246417
AR,wtt,hh2,0.02157924263043689
AR,wtt,hh3,0.02146297260970814
AR,wtt,hh4,0.022085030514820927
AR,wtt,hh5,0.022186589989704596
AR,wpd,hh1,0.010729132588392453
AR,wpd,hh2,0.010884266329370468
AR,wpd,hh3,0.010855500473479664
AR,wpd,hh4,0.011011586380442934
AR,wpd,hh5,0.011040981606595434
AR,wrh,hh1,0.00033623137301313225
AR,wrh,hh2,0.0003363808724508189
AR,wrh,hh3,0.0003363532894505466
AR,wrh,hh4,0.0003364990697016671
AR,wrh,hh5,0.00033652423225139015
AR,ott,hh1,0.009609445723995504
AR,ott,hh2,0.009733620059041067
AR,ott,hh3,0.00971062837854697
AR,ott,hh4,0.009835199760618448
AR,ott,hh5,0.00985885520715378
AR,che,hh1,0.28713284295910696
AR,che,hh2,0.4816272702146075
AR,che,hh3,0.43762618460275865
AR,che,hh4,0.9754906158682408
AR,che,hh5,1.2200516144819105
AR,air,hh1,0.10281230727713593
AR,air,hh2,0.11974085817075429
AR,air,hh3,0.1161739666070803
AR,air,hh4,0.13910720378085323
AR,air,hh5,0.1436872656936685
AR,mmf,hh1,0.18815553272336955
AR,mmf,hh2,0.25508484656152586
AR,mmf,hh3,0.24108046630594604
AR,mmf,hh4,0.37719285621666987
AR,mmf,hh5,0.4445698623135283
AR,otr,hh1,0.016826235505455263
AR,otr,hh2,0.017212270407978566
AR,otr,hh3,0.017139404386278558
AR,otr,hh4,0.017533227714164674
AR,otr,hh5,0.017601253871303492
AR,min,hh1,0.0007538452481330084
AR,min,hh2,0.0007545973328855621
AR,min,hh3,0.0007544585133192216
AR,min,hh4,0.0007551927206851925
AR,min,hh5,0.0007553194713083151
AZ,ppd,hh1,0.16989430976669045
AZ,ppd,hh2,0.21682958738089994
AZ,ppd,hh3,0.2327591108059523
AZ,ppd,hh4,0.370290898314128
AZ,ppd,hh5,0.4107940526786814
AZ,res,hh1,0.7881898284912875
AZ,res,hh2,1.9360566201298401
AZ,res,hh3,2.3023686865847215
AZ,res,hh4,6.124347051596546
AZ,res,hh5,5.064486954454449
AZ,amb,hh1,0.584634100617987
AZ,amb,hh2,1.676136414546281
AZ,amb,hh3,2.223547410790696
AZ,amb,hh4,7.053142096701734
AZ,amb,hh5,7.42614452782692
AZ,fbp,hh1,1.1263803786626616
AZ,fbp,hh2,2.7408908088274035
AZ,fbp,hh3,3.2329655001951423
AZ,fbp,hh4,8.408980958609076
AZ,fbp,hh5,6.959291890094537
AZ,rec,hh1,0.25678025666239535
AZ,rec,hh2,0.40117979494446454
AZ,rec,hh3,0.47549957218143
AZ,rec,hh4,1.4737083796384365
AZ,rec,hh5,1.900130860512741
AZ,agr,hh1,0.2574197808497943
AZ,agr,hh2,0.3890304700668052
AZ,agr,hh3,0.44046564632415475
AZ,agr,hh4,1.0648276721130412
AZ,agr,hh5,1.0305504485246193
AZ,eec,hh1,0.1791061800233775
AZ,eec,hh2,0.23225734191959302
AZ,eec,hh3,0.2512027035345841
AZ,eec,hh4,0.42548709764181647
AZ,eec,hh5,0.4971383870238867
AZ,pub,hh1,0.2416147311454079
AZ,pub,hh2,0.35358756884873
AZ,pub,hh3,0.3970478965970545
AZ,pub,hh4,0.9104386103061435
AZ,pub,hh5,0.9171901448965174
AZ,hou,hh1,4.120418789724996
AZ,hou,hh2,6.853139578945483
AZ,hou,hh3,7.006078355818522
AZ,hou,hh4,14.87449043596687
AZ,hou,hh5,8.897235322355634
AZ,ins,hh1,0.35227558859369257
AZ,ins,hh2,0.6548037926980913
AZ,ins,hh3,0.7860643008705588
AZ,ins,hh4,2.2970189487715285
AZ,ins,hh5,2.1016358289219172
AZ,tex,hh1,0.16193008952222282
AZ,tex,hh2,0.20381275871239873
AZ,tex,hh3,0.21802758575022158
AZ,tex,hh4,0.3367365228670695
AZ,tex,hh5,0.38923549492721543
AZ,leg,hh1,0.19113543372610226
AZ,leg,hh2,0.25361446847759334
AZ,leg,hh3,0.2779150526361214
AZ,leg,hh4,0.5275067317375894
AZ,leg,hh5,0.7015089781506431
AZ,fen,hh1,0.019917690026834193
AZ,fen,hh2,0.02041903620047774
AZ,fen,hh3,0.02053075514110314
AZ,fen,hh4,0.021057624496195127
AZ,fen,hh5,0.021082709341340943
AZ,uti,hh1,0.4500999457520561
AZ,uti,hh2,0.8189849806190884
AZ,uti,hh3,0.8720286901212051
AZ,uti,hh4,2.018584241441684
AZ,uti,hh5,1.2881459735941923
AZ,nmp,hh1,0.08406763227277766
AZ,nmp,hh2,0.09395506815951517
AZ,nmp,hh3,0.09658936153574692
AZ,nmp,hh4,0.11177719888122195
AZ,nmp,hh5,0.1149234041841972
AZ,brd,hh1,0.37840621561956345
AZ,brd,hh2,0.7256340549514821
AZ,brd,hh3,0.8646138064249442
AZ,brd,hh4,2.4546572730504654
AZ,brd,hh5,2.1220198913801402
AZ,bnk,hh1,0.3798624859726424
AZ,bnk,hh2,0.6467050960911318
AZ,bnk,hh3,0.6896804661931496
AZ,bnk,hh4,1.5603262358141148
AZ,bnk,hh5,1.0280216557576123
AZ,ore,hh1,0.023191033233836016
AZ,ore,hh2,0.02387356960588197
AZ,ore,hh3,0.02402824321372818
AZ,ore,hh4,0.02476330711783427
AZ,ore,hh5,0.024827803439684413
AZ,edu,hh1,0.2697180412617074
AZ,edu,hh2,0.4625096187738566
AZ,edu,hh3,0.588704294711927
AZ,edu,hh4,2.3413999083259354
AZ,edu,hh5,3.355672963041858
AZ,ote,hh1,0.11813473246549135
AZ,ote,hh2,0.1388951275807471
AZ,ote,hh3,0.14471822573003335
AZ,ote,hh4,0.18324163540101768
AZ,ote,hh5,0.18586259412858028
AZ,mch,hh1,0.10656467974146423
AZ,mch,hh2,0.12304963491755734
AZ,mch,hh3,0.12771837371631875
AZ,mch,hh4,0.15714494750711863
AZ,mch,hh5,0.16407920912545348
AZ,dat,hh1,0.12964681510134377
AZ,dat,hh2,0.15516022728376055
AZ,dat,hh3,0.1624408998233318
AZ,dat,hh4,0.21324110963215737
AZ,dat,hh5,0.2151060769104176
AZ,amd,hh1,0.29535330303585167
AZ,amd,hh2,0.4702042634880163
AZ,amd,hh3,0.5242114187382929
AZ,amd,hh4,1.2318644242262933
AZ,amd,hh5,0.9760135556831429
AZ,hos,hh1,0.5796005244978701
AZ,hos,hh2,1.655764929855116
AZ,hos,hh3,2.1967761210631283
AZ,hos,hh4,6.975331397232069
AZ,hos,hh5,7.344412081180181
AZ,rnt,hh1,0.21666011617085967
AZ,rnt,hh2,0.3005051129898567
AZ,rnt,hh3,0.32873573742092693
AZ,rnt,hh4,0.6304865600415083
AZ,rnt,hh5,0.5980008149391064
AZ,pla,hh1,0.19118815456673288
AZ,pla,hh2,0.25336906313659546
AZ,pla,hh3,0.27482561668124345
AZ,pla,hh4,0.48017058516611194
AZ,pla,hh5,0.5027173837677893
AZ,fof,hh1,0.031693842279349085
AZ,fof,hh2,0.03298862309194624
AZ,fof,hh3,0.03328369183568296
AZ,fof,hh4,0.03472208114028155
AZ,fof,hh5,0.03478303840699248
AZ,fin,hh1,0.27445104461386494
AZ,fin,hh2,0.4088718692952785
AZ,fin,hh3,0.43689710767004425
AZ,fin,hh4,0.8742596484076851
AZ,fin,hh5,0.6516247940625485
AZ,tsv,hh1,0.1660129419932797
AZ,tsv,hh2,0.21043546679040756
AZ,tsv,hh3,0.22555086899377555
AZ,tsv,hh4,0.3540501082313569
AZ,tsv,hh5,0.4023178991224182
AZ,nrs,hh1,0.27170025057993474
AZ,nrs,hh2,0.4328916503623785
AZ,nrs,hh3,0.5094920542777986
AZ,nrs,hh4,1.4843428522590427
AZ,nrs,hh5,1.658833933616354
AZ,sec,hh1,0.322507803864466
AZ,sec,hh2,0.5137802270361407
AZ,sec,hh3,0.549678030422943
AZ,sec,hh4,1.1911906582458043
AZ,sec,hh5,0.8285446925679266
AZ,art,hh1,0.19391255834026314
AZ,art,hh2,0.2584034988458067
AZ,art,hh3,0.282323204924755
AZ,art,hh4,0.521122235503861
AZ,art,hh5,0.6067304399179327
AZ,mov,hh1,0.09130396025956584
AZ,mov,hh2,0.10314106593570861
AZ,mov,hh3,0.1063004999085091
AZ,mov,hh4,0.12499019980455589
AZ,mov,hh5,0.1272577366906574
AZ,fpd,hh1,0.2041814093450464
AZ,fpd,hh2,0.27866396833432666
AZ,fpd,hh3,0.309861940663638
AZ,fpd,hh4,0.6661848491748396
AZ,fpd,hh5,0.942746550656125
AZ,pri,hh1,0.0374142732073354
AZ,pri,hh2,0.039235566038459006
AZ,pri,hh3,0.039657049093548176
AZ,pri,hh4,0.04174366384162572
AZ,pri,hh5,0.04184792771160413
AZ,grd,hh1,0.15381676108783213
AZ,grd,hh2,0.19126609068485553
AZ,grd,hh3,0.20267150258309308
AZ,grd,hh4,0.2920850990990949
AZ,grd,hh5,0.2961306093026081
AZ,sle,hh1,0.15096494657224566
AZ,sle,hh2,0.18683695680428966
AZ,sle,hh3,0.19690898156249675
AZ,sle,hh4,0.27583175830629375
AZ,sle,hh5,0.26810314313999767
AZ,osv,hh1,0.4552928615706234
AZ,osv,hh2,1.07108337023011
AZ,osv,hh3,1.3743734028058652
AZ,osv,hh4,4.311361602428769
AZ,osv,hh5,4.2786897368008185
AZ,trn,hh1,0.007130966148206417
AZ,trn,hh2,0.007193868540816461
AZ,trn,hh3,0.007207529810982849
AZ,trn,hh4,0.007269847621654434
AZ,trn,hh5,0.007272873439962849
AZ,fmt,hh1,0.1429441123581439
AZ,fmt,hh2,0.17453450840463403
AZ,fmt,hh3,0.18439105783840623
AZ,fmt,hh4,0.25788078687674765
AZ,fmt,hh5,0.2760294866978745
AZ,pet,hh1,0.47776846170888865
AZ,pet,hh2,0.9727973711794232
AZ,pet,hh3,1.1105457923995068
AZ,pet,hh4,2.86354295871654
AZ,pet,hh5,2.112509774898155
AZ,cep,hh1,0.23549382873512015
AZ,cep,hh2,0.34188950955462444
AZ,cep,hh3,0.38595701738262306
AZ,cep,hh4,0.9136438368997434
AZ,cep,hh5,1.0193642538795091
AZ,wst,hh1,0.0970275899355121
AZ,wst,hh2,0.11040805100112128
AZ,wst,hh3,0.11346539447996509
AZ,wst,hh4,0.13344168791841626
AZ,wst,hh5,0.1310512337955795
AZ,mot,hh1,0.36503564822892504
AZ,mot,hh2,0.717530956548258
AZ,mot,hh3,0.8892397883020097
AZ,mot,hh4,2.771571691491477
AZ,mot,hh5,2.722253746861516
AZ,adm,hh1,0.15567572518583703
AZ,adm,hh2,0.1939552083891659
AZ,adm,hh3,0.2065657487590927
AZ,adm,hh4,0.3077187361483576
AZ,adm,hh5,0.3443833739259487
AZ,soc,hh1,0.23923638717364507
AZ,soc,hh2,0.35879870823852733
AZ,soc,hh3,0.41962442924638527
AZ,soc,hh4,1.257851686275638
AZ,soc,hh5,1.7894653342919862
AZ,alt,hh1,0.36364686516489575
AZ,alt,hh2,0.7293229303623058
AZ,alt,hh3,0.9204465534954958
AZ,alt,hh4,2.984430716011216
AZ,alt,hh5,3.0759522204762346
AZ,pmt,hh1,0.006039784161893786
AZ,pmt,hh2,0.0060848131370353185
AZ,pmt,hh3,0.006094596564528662
AZ,pmt,hh4,0.006139085517707973
AZ,pmt,hh5,0.006141679014539676
AZ,trk,hh1,0.05196840976800763
AZ,trk,hh2,0.055557992897564745
AZ,trk,hh3,0.05643392056015558
AZ,trk,hh4,0.0609582437663673
AZ,trk,hh5,0.061590332261276234
AZ,wtt,hh1,0.08924494018157364
AZ,wtt,hh2,0.10053687853157657
AZ,wtt,hh3,0.10330176466306569
AZ,wtt,hh4,0.11994907699364855
AZ,wtt,hh5,0.1191017878312901
AZ,wpd,hh1,0.0279868148508905
AZ,wpd,hh2,0.028988916542112626
AZ,wpd,hh3,0.029218310677719617
AZ,wpd,hh4,0.030322541640089323
AZ,wpd,hh5,0.03041566833796777
AZ,wrh,hh1,0.0009479872151922085
AZ,wrh,hh2,0.0009490873709106246
AZ,wrh,hh3,0.0009493235467245525
AZ,wrh,hh4,0.0009503843223487972
AZ,wrh,hh5,0.0009504384052992974
AZ,ott,hh1,0.02289658848338488
AZ,ott,hh2,0.02356158720587375
AZ,ott,hh3,0.023712175965484656
AZ,ott,hh4,0.024427262844089838
AZ,ott,hh5,0.024489647896057676
AZ,che,hh1,0.44893237378710626
AZ,che,hh2,1.1110191992825866
AZ,che,hh3,1.4734262424188864
AZ,che,hh4,4.871959789915484
AZ,che,hh5,5.1891419614567225
AZ,air,hh1,0.2551785869829533
AZ,air,hh2,0.38309024323372887
AZ,air,hh3,0.43168674546498087
AZ,air,hh4,1.017768395747274
AZ,air,hh5,0.9664465674758307
AZ,mmf,hh1,0.2923271104079529
AZ,mmf,hh2,0.5009569859326473
AZ,mmf,hh3,0.6135171577364217
AZ,mmf,hh4,2.026987396138084
AZ,mmf,hh5,2.3633291590846675
AZ,otr,hh1,0.07358836605172538
AZ,otr,hh2,0.08107623324470548
AZ,otr,hh3,0.08291992274083344
AZ,otr,hh4,0.09322421083831335
AZ,otr,hh5,0.09333222021342594
AZ,min,hh1,0.0013335328104767108
AZ,min,hh2,0.0013357112691212128
AZ,min,hh3,0.0013361792084309314
AZ,min,hh4,0.0013382829137202343
AZ,min,hh5,0.0013383882366250885
CA,ppd,hh1,0.24168604627721013
CA,ppd,hh2,0.35833628030772907
CA,ppd,hh3,0.4679700444154784
CA,ppd,hh4,1.753051603300986
CA,ppd,hh5,5.212634299033087
CA,res,hh1,6.61342297930729
CA,res,hh2,10.863688788564613
CA,res,hh3,12.54325098403093
CA,res,hh4,29.881344855555135
CA,res,hh5,44.040688197660614
CA,amb,hh1,2.8116971665238744
CA,amb,hh2,8.15174062403597
CA,amb,hh3,11.467570444051383
CA,amb,hh4,36.9321910863839
CA,amb,hh5,75.16247954113285
CA,fbp,hh1,8.609186639888632
CA,fbp,hh2,13.981634234230787
CA,fbp,hh3,16.130937936604514
CA,fbp,hh4,38.52248095684495
CA,fbp,hh5,57.20845440389051
CA,rec,hh1,0.22841408948696545
CA,rec,hh2,0.626039670009521
CA,rec,hh3,1.413797409732171
CA,rec,hh4,8.867284638584232
CA,rec,hh5,24.664715540574342
CA,agr,hh1,0.6399410769001144
CA,agr,hh2,1.4156793253084008
CA,agr,hh3,1.901906771293248
CA,agr,hh4,5.500213349506233
CA,agr,hh5,9.58526736572261
CA,eec,hh1,0.2177965747237218
CA,eec,hh2,0.3286866424161784
CA,eec,hh3,0.44995124951753634
CA,eec,hh4,2.255646074631336
CA,eec,hh5,7.55530001972915
CA,pub,hh1,0.5752858042832417
CA,pub,hh2,1.3311652474657218
CA,pub,hh3,1.8602060415597717
CA,pub,hh4,5.759583432716384
CA,pub,hh5,10.737741428860799
CA,hou,hh1,33.854114762274186
CA,hou,hh2,43.299599646726946
CA,hou,hh3,43.15678123783237
CA,hou,hh4,82.06584823060221
CA,hou,hh5,85.38035368279829
CA,ins,hh1,2.237418247070511
CA,ins,hh2,4.536488890142443
CA,ins,hh3,5.6473770353506945
CA,ins,hh4,14.923559644821331
CA,ins,hh5,24.57774708894002
CA,tex,hh1,0.19191683527463355
CA,tex,hh2,0.2722070754081832
CA,tex,hh3,0.3567304268944638
CA,tex,hh4,1.8053133869290543
CA,tex,hh5,7.2984064641298065
CA,leg,hh1,0.1614330343254579
CA,leg,hh2,0.22957389051666416
CA,leg,hh3,0.3125162427239187
CA,leg,hh4,2.432212423091472
CA,leg,hh5,10.889271314901373
CA,fen,hh1,0.1386304098456236
CA,fen,hh2,0.16161583919121553
CA,fen,hh3,0.17367969859627672
CA,fen,hh4,0.21523777651711226
CA,fen,hh5,0.2527392965619382
CA,uti,hh1,4.503191044540312
CA,uti,hh2,5.994061157695797
CA,uti,hh3,5.889808264970016
CA,uti,hh4,10.900002842172269
CA,uti,hh5,10.260299376805483
CA,nmp,hh1,0.18860448779679803
CA,nmp,hh2,0.23813715785348147
CA,nmp,hh3,0.2726047336764753
CA,nmp,hh4,0.4993426741958092
CA,nmp,hh5,1.676847716757768
CA,brd,hh1,2.4750411697822123
CA,brd,hh2,4.600872142872378
CA,brd,hh3,5.510514232267048
CA,brd,hh4,13.664696946812334
CA,brd,hh5,20.784395980038326
CA,bnk,hh1,4.435584997122493
CA,bnk,hh2,5.852192272572736
CA,bnk,hh3,5.705507592002511
CA,bnk,hh4,10.4595168974716
CA,bnk,hh5,9.644266879262451
CA,ore,hh1,0.12326749635941758
CA,ore,hh2,0.14108222945076943
CA,ore,hh3,0.1506219802136491
CA,ore,hh4,0.18244138602563828
CA,ore,hh5,0.23435896849515636
CA,edu,hh1,0.1280490810524841
CA,edu,hh2,0.27962140891964526
CA,edu,hh3,0.8327969187957001
CA,edu,hh4,11.336990270375198
CA,edu,hh5,37.43820914190668
CA,ote,hh1,0.2537978973404267
CA,ote,hh2,0.3500463519972123
CA,ote,hh3,0.41604158772304295
CA,ote,hh4,0.8918875782417636
CA,ote,hh5,1.799861508554736
CA,mch,hh1,0.20087658077615259
CA,mch,hh2,0.2615125562085829
CA,mch,hh3,0.30702432305509963
CA,mch,hh4,0.6797936796868963
CA,mch,hh5,2.443004836237282
CA,dat,hh1,0.31762984773824576
CA,dat,hh2,0.4924028820971768
CA,dat,hh3,0.621258506077865
CA,dat,hh4,1.6750454224299962
CA,dat,hh5,3.1857929656993886
CA,amd,hh1,2.0741490531853244
CA,amd,hh2,3.4370221560187804
CA,amd,hh3,3.8191206819835437
CA,amd,hh4,8.278690175214049
CA,amd,hh5,10.171878324920394
CA,hos,hh1,2.775080326934006
CA,hos,hh2,8.058165269908802
CA,hos,hh3,11.338872059684496
CA,hos,hh4,36.52328911340021
CA,hos,hh5,74.32835778365887
CA,rnt,hh1,0.6896392636962297
CA,rnt,hh2,1.421855725616929
CA,rnt,hh3,1.8240313003357362
CA,rnt,hh4,4.85415529658673
CA,rnt,hh5,7.686621908133758
CA,pla,hh1,0.33366418946125476
CA,pla,hh2,0.5711278115073798
CA,pla,hh3,0.7770880848260294
CA,pla,hh4,2.586239869934546
CA,pla,hh5,5.496130240483583
CA,fof,hh1,0.15766269186299475
CA,fof,hh2,0.1880802098146128
CA,fof,hh3,0.2044740834514828
CA,fof,hh4,0.2662267718329474
CA,fof,hh5,0.3253271779611549
CA,fin,hh1,2.496036191559277
CA,fin,hh2,3.518498921033555
CA,fin,hh3,3.507222678314578
CA,fin,hh4,6.552619356164878
CA,fin,hh5,6.11507240833822
CA,tsv,hh1,0.2149613350475445
CA,tsv,hh2,0.31645791502225235
CA,tsv,hh3,0.42235741581697267
CA,tsv,hh4,1.9762558197699989
CA,tsv,hh5,6.8313546605880315
CA,nrs,hh1,0.45548500058174823
CA,nrs,hh2,1.3598879488826956
CA,nrs,hh3,2.1975586073917337
CA,nrs,hh4,8.379977228156283
CA,nrs,hh5,18.517009085017342
CA,sec,hh1,3.3786946287835393
CA,sec,hh2,4.586748750907839
CA,sec,hh3,4.513958971022772
CA,sec,hh4,8.345209628531725
CA,sec,hh5,7.734592962256048
CA,art,hh1,0.2479527008517033
CA,art,hh2,0.4293269105520101
CA,art,hh3,0.6561612010893069
CA,art,hh4,3.4857563684147577
CA,art,hh5,9.97407069654885
CA,mov,hh1,0.23188621585365268
CA,mov,hh2,0.3138745902283708
CA,mov,hh3,0.3739038214734423
CA,mov,hh4,0.8479705909773906
CA,mov,hh5,2.2062408729027
CA,fpd,hh1,0.16492735009985224
CA,fpd,hh2,0.2331085087726087
CA,fpd,hh3,0.3135273863722252
CA,fpd,hh4,2.2485476745869684
CA,fpd,hh5,10.125922039455512
CA,pri,hh1,0.15683341740505286
CA,pri,hh2,0.18693498872896125
CA,pri,hh3,0.20336042945835
CA,pri,hh4,0.2655080041812116
CA,pri,hh5,0.3339837611958243
CA,grd,hh1,0.33402938124900133
CA,grd,hh2,0.5413583015700572
CA,grd,hh3,0.7013431955527587
CA,grd,hh4,2.0361430397109768
CA,grd,hh5,3.956642422064389
CA,sle,hh1,0.5422633922870465
CA,sle,hh2,0.9839704513316178
CA,sle,hh3,1.2141325337642732
CA,sle,hh4,2.959878630226369
CA,sle,hh5,4.162887439608018
CA,osv,hh1,2.4664386305875703
CA,osv,hh2,5.898571061663746
CA,osv,hh3,7.839473446342043
CA,osv,hh4,23.1343988624215
CA,osv,hh5,43.235365887489685
CA,trn,hh1,0.04469751600491533
CA,trn,hh2,0.04682353020610105
CA,trn,hh3,0.04776797559864581
CA,trn,hh4,0.05000654701613581
CA,trn,hh5,0.05109012317744194
CA,fmt,hh1,0.2300914292805077
CA,fmt,hh2,0.3223363601606345
CA,fmt,hh3,0.4001599130383956
CA,fmt,hh4,1.2139579202515094
CA,fmt,hh5,3.7747033146002047
CA,pet,hh1,3.513232876148145
CA,pet,hh2,5.453932128000427
CA,pet,hh3,5.949594557862732
CA,pet,hh4,12.719059204076231
CA,pet,hh5,15.59746610658574
CA,cep,hh1,0.37016792742469834
CA,cep,hh2,0.8394190136660898
CA,cep,hh3,1.326309616643243
CA,cep,hh4,5.27511185904161
CA,cep,hh5,11.935461172878508
CA,wst,hh1,0.38808924217129426
CA,wst,hh2,0.5746778616633882
CA,wst,hh3,0.6448339589074269
CA,wst,hh4,1.1988580441743584
CA,wst,hh5,1.2281644803967868
CA,mot,hh1,1.0169729904746474
CA,mot,hh2,2.549970509506927
CA,mot,hh3,3.451715272682364
CA,mot,hh4,10.223848098262053
CA,mot,hh5,18.70432663272444
CA,adm,hh1,0.20894606037378582
CA,adm,hh2,0.298570162874744
CA,adm,hh3,0.3875186264172662
CA,adm,hh4,1.670145800431458
CA,adm,hh5,6.117796649300056
CA,soc,hh1,0.15981548120540595
CA,soc,hh2,0.2877126707330882
CA,soc,hh3,0.5515219701473192
CA,soc,hh4,6.297765668995819
CA,soc,hh5,21.53967085097049
CA,alt,hh1,1.3665394521371284
CA,alt,hh2,3.8870668387140843
CA,alt,hh3,5.43050867712919
CA,alt,hh4,17.050187500095685
CA,alt,hh5,33.444916304559136
CA,pmt,hh1,0.033162995780237514
CA,pmt,hh2,0.034314915442526114
CA,pmt,hh3,0.034821858942435474
CA,pmt,hh4,0.035986152852441645
CA,pmt,hh5,0.036662283912302876
CA,trk,hh1,0.17683935140201296
CA,trk,hh2,0.21733782941920116
CA,trk,hh3,0.2430269934445056
CA,trk,hh4,0.37321562499029776
CA,trk,hh5,0.8987271629724921
CA,wtt,hh1,0.30969562411180857
CA,wtt,hh2,0.4441945415263367
CA,wtt,hh3,0.5169925042896009
CA,wtt,hh4,1.0008341982855775
CA,wtt,hh5,1.2741515775062493
CA,wpd,hh1,0.1210323390804949
CA,wpd,hh2,0.13816794027661003
CA,wpd,hh3,0.14721940956045199
CA,wpd,hh4,0.17678460908278398
CA,wpd,hh5,0.2173991726809392
CA,wrh,hh1,0.006754662941018073
CA,wrh,hh2,0.006800811269844604
CA,wrh,hh3,0.006820122086872991
CA,wrh,hh4,0.006860850756965399
CA,wrh,hh5,0.006877640640983707
CA,ott,hh1,0.1025036438630962
CA,ott,hh2,0.11450686274674678
CA,ott,hh3,0.12063019783546085
CA,ott,hh4,0.13908491497637115
CA,ott,hh5,0.16257708426330156
CA,che,hh1,1.2939404710068898
CA,che,hh2,4.290075474784676
CA,che,hh3,6.230535314450503
CA,che,hh4,20.670789795598804
CA,che,hh5,42.62478503618508
CA,air,hh1,0.7396004434149781
CA,air,hh2,1.6227132017796009
CA,air,hh3,2.129714980562109
CA,air,hh4,5.9234662288185085
CA,air,hh5,9.935916294163253
CA,mmf,hh1,0.3789076246857499
CA,mmf,hh2,1.193093329646683
CA,mmf,hh3,2.0878792248890035
CA,mmf,hh4,8.829746362239929
CA,mmf,hh5,20.762725902448825
CA,otr,hh1,0.25374917193205077
CA,otr,hh2,0.343522134922456
CA,otr,hh3,0.3977746574481907
CA,otr,hh4,0.7282557550948119
CA,otr,hh5,1.102953989436453
CA,min,hh1,0.006868932911015166
CA,min,hh2,0.006916669221126829
CA,min,hh3,0.006936625156589985
CA,min,hh4,0.006978689808880896
CA,min,hh5,0.00699524868192943
